,field_id,name,title,abb,Order,Suborder,Group,Subgroup,drug_exposure,cov1,n1,beta1,se1,p1,cov2,n2,beta2,se2,p2,cov3,n3,beta3,se3,p3,p1_FDR,p2_FDR,p3_FDR
916,X23515.0.0,Triglycerides in Small VLDL,S-VLDL-TG,svldltg,18,7.0,Lipoprotein subclasses,Small VLDL (average diameter 36.8 nm),statin_bf,f.31.0.0 + f.21022.0.0 + as.factor(f.54.0.0) + PC1 + PC2,45569,-0.000877261,0.000938796,0.350075168,f.31.0.0 + f.21022.0.0 + as.factor(f.54.0.0) + PC1 + PC2 + f.21001.0.0 + current_smk + log_alcohol_weekly_g,45087,-0.004660205,0.00091675,3.72e-07,f.31.0.0 + f.21022.0.0 + as.factor(f.54.0.0) + PC1 + PC2 + f.21001.0.0 + current_smk + log_alcohol_weekly_g + f.189.0.0 + waist_hip_ratio + as.factor(father_history) + as.factor(mother_history),40423,-0.006552961,0.000957001,7.63e-12,0.376701456,7.75e-07,2.44e-11
917,X23522.0.0,Triglycerides in Very Small VLDL,XS-VLDL-TG,xsvldltg,18,7.0,Lipoprotein subclasses,Very small VLDL (average diameter 31.3 nm),statin_bf,f.31.0.0 + f.21022.0.0 + as.factor(f.54.0.0) + PC1 + PC2,45569,-0.000971751,0.00033362,0.003584341,f.31.0.0 + f.21022.0.0 + as.factor(f.54.0.0) + PC1 + PC2 + f.21001.0.0 + current_smk + log_alcohol_weekly_g,45087,-0.002216496,0.000327305,1.29e-11,f.31.0.0 + f.21022.0.0 + as.factor(f.54.0.0) + PC1 + PC2 + f.21001.0.0 + current_smk + log_alcohol_weekly_g + f.189.0.0 + waist_hip_ratio + as.factor(father_history) + as.factor(mother_history),40423,-0.002856834,0.000343875,1.01e-16,0.004707283,3.68e-11,3.74e-16
918,X23529.0.0,Triglycerides in IDL,IDL-TG,idltg,18,7.0,Lipoprotein subclasses,IDL (average diameter 28.6 nm),statin_bf,f.31.0.0 + f.21022.0.0 + as.factor(f.54.0.0) + PC1 + PC2,45569,-0.003933453,0.000407415,4.93e-22,f.31.0.0 + f.21022.0.0 + as.factor(f.54.0.0) + PC1 + PC2 + f.21001.0.0 + current_smk + log_alcohol_weekly_g,45087,-0.005292467,0.00040158,1.37e-39,f.31.0.0 + f.21022.0.0 + as.factor(f.54.0.0) + PC1 + PC2 + f.21001.0.0 + current_smk + log_alcohol_weekly_g + f.189.0.0 + waist_hip_ratio + as.factor(father_history) + as.factor(mother_history),40423,-0.005991399,0.000423599,2.61e-45,1.49e-21,6.56e-39,1.32e-44
919,X23536.0.0,Triglycerides in Large LDL,L-LDL-TG,lldltg,18,7.0,Lipoprotein subclasses,Large LDL (average diameter 25.5 nm),statin_bf,f.31.0.0 + f.21022.0.0 + as.factor(f.54.0.0) + PC1 + PC2,45569,-0.004017997,0.000400419,1.14e-23,f.31.0.0 + f.21022.0.0 + as.factor(f.54.0.0) + PC1 + PC2 + f.21001.0.0 + current_smk + log_alcohol_weekly_g,45087,-0.005387688,0.000393722,1.54e-42,f.31.0.0 + f.21022.0.0 + as.factor(f.54.0.0) + PC1 + PC2 + f.21001.0.0 + current_smk + log_alcohol_weekly_g + f.189.0.0 + waist_hip_ratio + as.factor(father_history) + as.factor(mother_history),40423,-0.006082036,0.000414444,1.24e-48,3.6e-23,7.61e-42,6.44e-48
920,X23543.0.0,Triglycerides in Medium LDL,M-LDL-TG,mldltg,18,7.0,Lipoprotein subclasses,Medium LDL (average diameter 23 nm),statin_bf,f.31.0.0 + f.21022.0.0 + as.factor(f.54.0.0) + PC1 + PC2,45569,-0.001076822,0.000162278,3.27e-11,f.31.0.0 + f.21022.0.0 + as.factor(f.54.0.0) + PC1 + PC2 + f.21001.0.0 + current_smk + log_alcohol_weekly_g,45087,-0.001695288,0.000158856,1.48e-26,f.31.0.0 + f.21022.0.0 + as.factor(f.54.0.0) + PC1 + PC2 + f.21001.0.0 + current_smk + log_alcohol_weekly_g + f.189.0.0 + waist_hip_ratio + as.factor(father_history) + as.factor(mother_history),40423,-0.002004556,0.000166242,2.01e-33,6.57e-11,6.3e-26,9.54e-33
921,X23550.0.0,Triglycerides in Small LDL,S-LDL-TG,sldltg,18,7.0,Lipoprotein subclasses,Small LDL (average diameter 18.7 nm),statin_bf,f.31.0.0 + f.21022.0.0 + as.factor(f.54.0.0) + PC1 + PC2,45569,-0.000562572,8.98e-05,3.83e-10,f.31.0.0 + f.21022.0.0 + as.factor(f.54.0.0) + PC1 + PC2 + f.21001.0.0 + current_smk + log_alcohol_weekly_g,45087,-0.000935792,8.76e-05,1.37e-26,f.31.0.0 + f.21022.0.0 + as.factor(f.54.0.0) + PC1 + PC2 + f.21001.0.0 + current_smk + log_alcohol_weekly_g + f.189.0.0 + waist_hip_ratio + as.factor(father_history) + as.factor(mother_history),40423,-0.001116749,9.14e-05,2.94e-34,7.27e-10,5.84e-26,1.4e-33
922,X23557.0.0,Triglycerides in Very Large HDL,XL-HDL-TG,xlhdltg,18,7.0,Lipoprotein subclasses,Very large HDL (average diameter 14.3 nm),statin_bf,f.31.0.0 + f.21022.0.0 + as.factor(f.54.0.0) + PC1 + PC2,45569,-0.000665813,4.2e-05,1.72e-56,f.31.0.0 + f.21022.0.0 + as.factor(f.54.0.0) + PC1 + PC2 + f.21001.0.0 + current_smk + log_alcohol_weekly_g,45087,-0.000722607,4.23e-05,2.57e-65,f.31.0.0 + f.21022.0.0 + as.factor(f.54.0.0) + PC1 + PC2 + f.21001.0.0 + current_smk + log_alcohol_weekly_g + f.189.0.0 + waist_hip_ratio + as.factor(father_history) + as.factor(mother_history),40423,-0.000766124,4.5e-05,7.92e-65,8.58e-56,1.49e-64,4.61e-64
923,X23564.0.0,Triglycerides in Large HDL,L-HDL-TG,lhdltg,18,7.0,Lipoprotein subclasses,Large HDL (average diameter 12.1 nm),statin_bf,f.31.0.0 + f.21022.0.0 + as.factor(f.54.0.0) + PC1 + PC2,45569,-0.001113503,0.000183837,1.4e-09,f.31.0.0 + f.21022.0.0 + as.factor(f.54.0.0) + PC1 + PC2 + f.21001.0.0 + current_smk + log_alcohol_weekly_g,45087,-0.001029404,0.000184662,2.5e-08,f.31.0.0 + f.21022.0.0 + as.factor(f.54.0.0) + PC1 + PC2 + f.21001.0.0 + current_smk + log_alcohol_weekly_g + f.189.0.0 + waist_hip_ratio + as.factor(father_history) + as.factor(mother_history),40423,-0.001118026,0.0001979,1.62e-08,2.58e-09,5.75e-08,4.46e-08
924,X23571.0.0,Triglycerides in Medium HDL,M-HDL-TG,mhdltg,18,7.0,Lipoprotein subclasses,Medium HDL (average diameter 10.9 nm),statin_bf,f.31.0.0 + f.21022.0.0 + as.factor(f.54.0.0) + PC1 + PC2,45569,0.001481918,0.000296425,5.78e-07,f.31.0.0 + f.21022.0.0 + as.factor(f.54.0.0) + PC1 + PC2 + f.21001.0.0 + current_smk + log_alcohol_weekly_g,45087,0.00060326,0.000292404,0.039108216,f.31.0.0 + f.21022.0.0 + as.factor(f.54.0.0) + PC1 + PC2 + f.21001.0.0 + current_smk + log_alcohol_weekly_g + f.189.0.0 + waist_hip_ratio + as.factor(father_history) + as.factor(mother_history),40423,5.63e-05,0.000308278,0.855120618,9.37e-07,0.051523522,0.879128959
925,X23578.0.0,Triglycerides in Small HDL,S-HDL-TG,shdltg,18,7.0,Lipoprotein subclasses,Small HDL (average diameter 8.7 nm),statin_bf,f.31.0.0 + f.21022.0.0 + as.factor(f.54.0.0) + PC1 + PC2,45569,0.001829925,0.000271162,1.51e-11,f.31.0.0 + f.21022.0.0 + as.factor(f.54.0.0) + PC1 + PC2 + f.21001.0.0 + current_smk + log_alcohol_weekly_g,45087,0.000542819,0.000260575,0.037242028,f.31.0.0 + f.21022.0.0 + as.factor(f.54.0.0) + PC1 + PC2 + f.21001.0.0 + current_smk + log_alcohol_weekly_g + f.189.0.0 + waist_hip_ratio + as.factor(father_history) + as.factor(mother_history),40423,-9.96e-05,0.000270645,0.71282888,3.08e-11,0.049325878,0.754011857
926,X23579.0.0,Phospholipids to total lipids ratio in chylomicrons and extremely large VLDL,XXL-VLDL-PL %,xxlvldlplpct,19,3.0,Lipoprotein subclasses,Chylomicrons and extremely large VLDL ratios,statin_bf,f.31.0.0 + f.21022.0.0 + as.factor(f.54.0.0) + PC1 + PC2,45569,0.011149733,0.000709918,1.93e-55,f.31.0.0 + f.21022.0.0 + as.factor(f.54.0.0) + PC1 + PC2 + f.21001.0.0 + current_smk + log_alcohol_weekly_g,45087,0.0094738,0.000707939,9.19e-41,f.31.0.0 + f.21022.0.0 + as.factor(f.54.0.0) + PC1 + PC2 + f.21001.0.0 + current_smk + log_alcohol_weekly_g + f.189.0.0 + waist_hip_ratio + as.factor(father_history) + as.factor(mother_history),40423,0.008715184,0.000760674,2.41e-30,9.41e-55,4.47e-40,1.1e-29
927,X23584.0.0,Phospholipids to total lipids ratio in very large VLDL,XL-VLDL-PL %,xlvldlplpct,19,3.0,Lipoprotein subclasses,Very large VLDL ratios,statin_bf,f.31.0.0 + f.21022.0.0 + as.factor(f.54.0.0) + PC1 + PC2,45569,-0.012281828,0.000472437,6.5e-148,f.31.0.0 + f.21022.0.0 + as.factor(f.54.0.0) + PC1 + PC2 + f.21001.0.0 + current_smk + log_alcohol_weekly_g,45087,-0.013611876,0.000468406,5.78e-184,f.31.0.0 + f.21022.0.0 + as.factor(f.54.0.0) + PC1 + PC2 + f.21001.0.0 + current_smk + log_alcohol_weekly_g + f.189.0.0 + waist_hip_ratio + as.factor(father_history) + as.factor(mother_history),40423,-0.01426067,0.000503138,5.26e-175,5.82e-147,6.92e-183,6.54e-174
928,X23589.0.0,Phospholipids to total lipids ratio in large VLDL,L-VLDL-PL %,lvldlplpct,19,3.0,Lipoprotein subclasses,Large VLDL ratios,statin_bf,f.31.0.0 + f.21022.0.0 + as.factor(f.54.0.0) + PC1 + PC2,45569,-0.001536242,0.00053041,0.003777382,f.31.0.0 + f.21022.0.0 + as.factor(f.54.0.0) + PC1 + PC2 + f.21001.0.0 + current_smk + log_alcohol_weekly_g,45087,-0.003991445,0.000511561,6.2e-15,f.31.0.0 + f.21022.0.0 + as.factor(f.54.0.0) + PC1 + PC2 + f.21001.0.0 + current_smk + log_alcohol_weekly_g + f.189.0.0 + waist_hip_ratio + as.factor(father_history) + as.factor(mother_history),40423,-0.005178656,0.000542209,1.35e-21,0.004955575,2.03e-14,5.58e-21
929,X23594.0.0,Phospholipids to total lipids ratio in medium VLDL,M-VLDL-PL %,mvldlplpct,19,3.0,Lipoprotein subclasses,Medium VLDL ratios,statin_bf,f.31.0.0 + f.21022.0.0 + as.factor(f.54.0.0) + PC1 + PC2,45569,-0.016027912,0.000261299,0.0,f.31.0.0 + f.21022.0.0 + as.factor(f.54.0.0) + PC1 + PC2 + f.21001.0.0 + current_smk + log_alcohol_weekly_g,45087,-0.015561612,0.000261158,0.0,f.31.0.0 + f.21022.0.0 + as.factor(f.54.0.0) + PC1 + PC2 + f.21001.0.0 + current_smk + log_alcohol_weekly_g + f.189.0.0 + waist_hip_ratio + as.factor(father_history) + as.factor(mother_history),40423,-0.015312049,0.000277687,0.0,0.0,0.0,0.0
930,X23599.0.0,Phospholipids to total lipids ratio in small VLDL,S-VLDL-PL %,svldlplpct,19,3.0,Lipoprotein subclasses,Small VLDL ratios,statin_bf,f.31.0.0 + f.21022.0.0 + as.factor(f.54.0.0) + PC1 + PC2,45569,-0.015289232,0.00030184,0.0,f.31.0.0 + f.21022.0.0 + as.factor(f.54.0.0) + PC1 + PC2 + f.21001.0.0 + current_smk + log_alcohol_weekly_g,45087,-0.014351021,0.000297917,0.0,f.31.0.0 + f.21022.0.0 + as.factor(f.54.0.0) + PC1 + PC2 + f.21001.0.0 + current_smk + log_alcohol_weekly_g + f.189.0.0 + waist_hip_ratio + as.factor(father_history) + as.factor(mother_history),40423,-0.013839853,0.000315031,0.0,0.0,0.0,0.0
931,X23604.0.0,Phospholipids to total lipids ratio in very small VLDL,XS-VLDL-PL %,xsvldlplpct,19,3.0,Lipoprotein subclasses,Very small VLDL ratios,statin_bf,f.31.0.0 + f.21022.0.0 + as.factor(f.54.0.0) + PC1 + PC2,45569,0.003065306,0.000132136,2.31e-118,f.31.0.0 + f.21022.0.0 + as.factor(f.54.0.0) + PC1 + PC2 + f.21001.0.0 + current_smk + log_alcohol_weekly_g,45087,0.002527556,0.000127759,9.6e-87,f.31.0.0 + f.21022.0.0 + as.factor(f.54.0.0) + PC1 + PC2 + f.21001.0.0 + current_smk + log_alcohol_weekly_g + f.189.0.0 + waist_hip_ratio + as.factor(father_history) + as.factor(mother_history),40423,0.00235224,0.000135739,4.96e-67,1.81e-117,6.5e-86,2.93e-66
932,X23609.0.0,Phospholipids to total lipids ratio in IDL,IDL-PL %,idlplpct,19,3.0,Lipoprotein subclasses,IDL ratios,statin_bf,f.31.0.0 + f.21022.0.0 + as.factor(f.54.0.0) + PC1 + PC2,45569,0.00249211,0.000142639,3.95e-68,f.31.0.0 + f.21022.0.0 + as.factor(f.54.0.0) + PC1 + PC2 + f.21001.0.0 + current_smk + log_alcohol_weekly_g,45087,0.002408067,0.000142349,5.35e-64,f.31.0.0 + f.21022.0.0 + as.factor(f.54.0.0) + PC1 + PC2 + f.21001.0.0 + current_smk + log_alcohol_weekly_g + f.189.0.0 + waist_hip_ratio + as.factor(father_history) + as.factor(mother_history),40423,0.002394139,0.000152041,1.06e-55,2.21e-67,3.06e-63,5.93e-55
933,X23614.0.0,Phospholipids to total lipids ratio in large LDL,L-LDL-PL %,lldlplpct,19,3.0,Lipoprotein subclasses,Large LDL ratios,statin_bf,f.31.0.0 + f.21022.0.0 + as.factor(f.54.0.0) + PC1 + PC2,45569,-0.001074162,0.000121339,8.85e-19,f.31.0.0 + f.21022.0.0 + as.factor(f.54.0.0) + PC1 + PC2 + f.21001.0.0 + current_smk + log_alcohol_weekly_g,45087,-0.001211987,0.000121944,2.98e-23,f.31.0.0 + f.21022.0.0 + as.factor(f.54.0.0) + PC1 + PC2 + f.21001.0.0 + current_smk + log_alcohol_weekly_g + f.189.0.0 + waist_hip_ratio + as.factor(father_history) + as.factor(mother_history),40423,-0.00125727,0.000128208,1.12e-22,2.4e-18,1.2e-22,4.65e-22
934,X23619.0.0,Phospholipids to total lipids ratio in medium LDL,M-LDL-PL %,mldlplpct,19,3.0,Lipoprotein subclasses,Medium LDL ratios,statin_bf,f.31.0.0 + f.21022.0.0 + as.factor(f.54.0.0) + PC1 + PC2,45569,0.001864501,0.000129759,1.03e-46,f.31.0.0 + f.21022.0.0 + as.factor(f.54.0.0) + PC1 + PC2 + f.21001.0.0 + current_smk + log_alcohol_weekly_g,45087,0.00198873,0.000130466,2.46e-52,f.31.0.0 + f.21022.0.0 + as.factor(f.54.0.0) + PC1 + PC2 + f.21001.0.0 + current_smk + log_alcohol_weekly_g + f.189.0.0 + waist_hip_ratio + as.factor(father_history) + as.factor(mother_history),40423,0.002045187,0.000138156,1.87e-49,4.43e-46,1.31e-51,9.89e-49
935,X23624.0.0,Phospholipids to total lipids ratio in small LDL,S-LDL-PL %,sldlplpct,19,3.0,Lipoprotein subclasses,Small LDL ratios,statin_bf,f.31.0.0 + f.21022.0.0 + as.factor(f.54.0.0) + PC1 + PC2,45569,0.003419099,0.000279554,2.42e-34,f.31.0.0 + f.21022.0.0 + as.factor(f.54.0.0) + PC1 + PC2 + f.21001.0.0 + current_smk + log_alcohol_weekly_g,45087,0.004085112,0.00027741,5.72e-49,f.31.0.0 + f.21022.0.0 + as.factor(f.54.0.0) + PC1 + PC2 + f.21001.0.0 + current_smk + log_alcohol_weekly_g + f.189.0.0 + waist_hip_ratio + as.factor(father_history) + as.factor(mother_history),40423,0.004512876,0.000291418,6.18e-54,9.26e-34,2.94e-48,3.37e-53
936,X23629.0.0,Phospholipids to total lipids ratio in very large HDL,XL-HDL-PL %,xlhdlplpct,19,3.0,Lipoprotein subclasses,Very large HDL ratios,statin_bf,f.31.0.0 + f.21022.0.0 + as.factor(f.54.0.0) + PC1 + PC2,45569,-0.012454657,0.000933952,1.72e-40,f.31.0.0 + f.21022.0.0 + as.factor(f.54.0.0) + PC1 + PC2 + f.21001.0.0 + current_smk + log_alcohol_weekly_g,45087,-0.009484202,0.000918493,5.74e-25,f.31.0.0 + f.21022.0.0 + as.factor(f.54.0.0) + PC1 + PC2 + f.21001.0.0 + current_smk + log_alcohol_weekly_g + f.189.0.0 + waist_hip_ratio + as.factor(father_history) + as.factor(mother_history),40423,-0.007780552,0.000964118,7.22e-16,7.17e-40,2.37e-24,2.64e-15
937,X23634.0.0,Phospholipids to total lipids ratio in large HDL,L-HDL-PL %,lhdlplpct,19,3.0,Lipoprotein subclasses,Large HDL ratios,statin_bf,f.31.0.0 + f.21022.0.0 + as.factor(f.54.0.0) + PC1 + PC2,45569,0.02058521,0.000437173,0.0,f.31.0.0 + f.21022.0.0 + as.factor(f.54.0.0) + PC1 + PC2 + f.21001.0.0 + current_smk + log_alcohol_weekly_g,45087,0.018538608,0.000416073,0.0,f.31.0.0 + f.21022.0.0 + as.factor(f.54.0.0) + PC1 + PC2 + f.21001.0.0 + current_smk + log_alcohol_weekly_g + f.189.0.0 + waist_hip_ratio + as.factor(father_history) + as.factor(mother_history),40423,0.017608425,0.000435502,0.0,0.0,0.0,0.0
938,X23639.0.0,Phospholipids to total lipids ratio in medium HDL,M-HDL-PL %,mhdlplpct,19,3.0,Lipoprotein subclasses,Medium HDL ratios,statin_bf,f.31.0.0 + f.21022.0.0 + as.factor(f.54.0.0) + PC1 + PC2,45569,0.00264286,0.000194313,4.77e-42,f.31.0.0 + f.21022.0.0 + as.factor(f.54.0.0) + PC1 + PC2 + f.21001.0.0 + current_smk + log_alcohol_weekly_g,45087,0.001478898,0.000181394,3.64e-16,f.31.0.0 + f.21022.0.0 + as.factor(f.54.0.0) + PC1 + PC2 + f.21001.0.0 + current_smk + log_alcohol_weekly_g + f.189.0.0 + waist_hip_ratio + as.factor(father_history) + as.factor(mother_history),40423,0.001036117,0.000189624,4.68e-08,2.01e-41,1.28e-15,1.26e-07
939,X23644.0.0,Phospholipids to total lipids ratio in small HDL,S-HDL-PL %,shdlplpct,19,3.0,Lipoprotein subclasses,Small HDL ratios,statin_bf,f.31.0.0 + f.21022.0.0 + as.factor(f.54.0.0) + PC1 + PC2,45569,0.003400212,0.000187092,1.51e-73,f.31.0.0 + f.21022.0.0 + as.factor(f.54.0.0) + PC1 + PC2 + f.21001.0.0 + current_smk + log_alcohol_weekly_g,45087,0.003517279,0.000186953,1.17e-78,f.31.0.0 + f.21022.0.0 + as.factor(f.54.0.0) + PC1 + PC2 + f.21001.0.0 + current_smk + log_alcohol_weekly_g + f.189.0.0 + waist_hip_ratio + as.factor(father_history) + as.factor(mother_history),40423,0.003533894,0.000199495,6e-70,8.7e-73,7.58e-78,3.7e-69
940,X23580.0.0,Cholesterol to total lipids ratio in chylomicrons and extremely large VLDL,XXL-VLDL-C %,xxlvldlcpct,19,4.0,Lipoprotein subclasses,Chylomicrons and extremely large VLDL ratios,statin_bf,f.31.0.0 + f.21022.0.0 + as.factor(f.54.0.0) + PC1 + PC2,45569,0.004182147,0.002176398,0.054663427,f.31.0.0 + f.21022.0.0 + as.factor(f.54.0.0) + PC1 + PC2 + f.21001.0.0 + current_smk + log_alcohol_weekly_g,45087,0.009652024,0.002172831,8.93e-06,f.31.0.0 + f.21022.0.0 + as.factor(f.54.0.0) + PC1 + PC2 + f.21001.0.0 + current_smk + log_alcohol_weekly_g + f.189.0.0 + waist_hip_ratio + as.factor(father_history) + as.factor(mother_history),40423,0.011701833,0.002335611,5.46e-07,0.064938899,1.65e-05,1.39e-06
941,X23585.0.0,Cholesterol to total lipids ratio in very large VLDL,XL-VLDL-C %,xlvldlcpct,19,4.0,Lipoprotein subclasses,Very large VLDL ratios,statin_bf,f.31.0.0 + f.21022.0.0 + as.factor(f.54.0.0) + PC1 + PC2,45569,-0.029109683,0.001248248,1.39e-119,f.31.0.0 + f.21022.0.0 + as.factor(f.54.0.0) + PC1 + PC2 + f.21001.0.0 + current_smk + log_alcohol_weekly_g,45087,-0.024257835,0.00122062,1.64e-87,f.31.0.0 + f.21022.0.0 + as.factor(f.54.0.0) + PC1 + PC2 + f.21001.0.0 + current_smk + log_alcohol_weekly_g + f.189.0.0 + waist_hip_ratio + as.factor(father_history) + as.factor(mother_history),40423,-0.022700784,0.001294253,1.28e-68,1.1e-118,1.12e-86,7.72e-68
942,X23590.0.0,Cholesterol to total lipids ratio in large VLDL,L-VLDL-C %,lvldlcpct,19,4.0,Lipoprotein subclasses,Large VLDL ratios,statin_bf,f.31.0.0 + f.21022.0.0 + as.factor(f.54.0.0) + PC1 + PC2,45569,-0.021312577,0.000658396,2.74e-227,f.31.0.0 + f.21022.0.0 + as.factor(f.54.0.0) + PC1 + PC2 + f.21001.0.0 + current_smk + log_alcohol_weekly_g,45087,-0.020272745,0.000659274,1.64e-205,f.31.0.0 + f.21022.0.0 + as.factor(f.54.0.0) + PC1 + PC2 + f.21001.0.0 + current_smk + log_alcohol_weekly_g + f.189.0.0 + waist_hip_ratio + as.factor(father_history) + as.factor(mother_history),40423,-0.019884765,0.000704923,2.23e-173,3.28e-226,2.09e-204,2.72e-172
943,X23595.0.0,Cholesterol to total lipids ratio in medium VLDL,M-VLDL-C %,mvldlcpct,19,4.0,Lipoprotein subclasses,Medium VLDL ratios,statin_bf,f.31.0.0 + f.21022.0.0 + as.factor(f.54.0.0) + PC1 + PC2,45569,-0.049682931,0.000963946,0.0,f.31.0.0 + f.21022.0.0 + as.factor(f.54.0.0) + PC1 + PC2 + f.21001.0.0 + current_smk + log_alcohol_weekly_g,45087,-0.046033882,0.000940564,0.0,f.31.0.0 + f.21022.0.0 + as.factor(f.54.0.0) + PC1 + PC2 + f.21001.0.0 + current_smk + log_alcohol_weekly_g + f.189.0.0 + waist_hip_ratio + as.factor(father_history) + as.factor(mother_history),40423,-0.044162385,0.00098709,0.0,0.0,0.0,0.0
944,X23600.0.0,Cholesterol to total lipids ratio in small VLDL,S-VLDL-C %,svldlcpct,19,4.0,Lipoprotein subclasses,Small VLDL ratios,statin_bf,f.31.0.0 + f.21022.0.0 + as.factor(f.54.0.0) + PC1 + PC2,45569,-0.036895411,0.000690996,0.0,f.31.0.0 + f.21022.0.0 + as.factor(f.54.0.0) + PC1 + PC2 + f.21001.0.0 + current_smk + log_alcohol_weekly_g,45087,-0.035667431,0.000691283,0.0,f.31.0.0 + f.21022.0.0 + as.factor(f.54.0.0) + PC1 + PC2 + f.21001.0.0 + current_smk + log_alcohol_weekly_g + f.189.0.0 + waist_hip_ratio + as.factor(father_history) + as.factor(mother_history),40423,-0.034902161,0.000734331,0.0,0.0,0.0,0.0
945,X23605.0.0,Cholesterol to total lipids ratio in very small VLDL,XS-VLDL-C %,xsvldlcpct,19,4.0,Lipoprotein subclasses,Very small VLDL ratios,statin_bf,f.31.0.0 + f.21022.0.0 + as.factor(f.54.0.0) + PC1 + PC2,45569,-0.037524304,0.00065267,0.0,f.31.0.0 + f.21022.0.0 + as.factor(f.54.0.0) + PC1 + PC2 + f.21001.0.0 + current_smk + log_alcohol_weekly_g,45087,-0.035012179,0.000636596,0.0,f.31.0.0 + f.21022.0.0 + as.factor(f.54.0.0) + PC1 + PC2 + f.21001.0.0 + current_smk + log_alcohol_weekly_g + f.189.0.0 + waist_hip_ratio + as.factor(father_history) + as.factor(mother_history),40423,-0.033671017,0.000667937,0.0,0.0,0.0,0.0
946,X23610.0.0,Cholesterol to total lipids ratio in IDL,IDL-C %,idlcpct,19,4.0,Lipoprotein subclasses,IDL ratios,statin_bf,f.31.0.0 + f.21022.0.0 + as.factor(f.54.0.0) + PC1 + PC2,45569,-0.019710592,0.000442982,0.0,f.31.0.0 + f.21022.0.0 + as.factor(f.54.0.0) + PC1 + PC2 + f.21001.0.0 + current_smk + log_alcohol_weekly_g,45087,-0.018308478,0.000437135,0.0,f.31.0.0 + f.21022.0.0 + as.factor(f.54.0.0) + PC1 + PC2 + f.21001.0.0 + current_smk + log_alcohol_weekly_g + f.189.0.0 + waist_hip_ratio + as.factor(father_history) + as.factor(mother_history),40423,-0.017649161,0.000461523,2.463211748e-314,0.0,0.0,3.93166490573e-313
947,X23615.0.0,Cholesterol to total lipids ratio in large LDL,L-LDL-C %,lldlcpct,19,4.0,Lipoprotein subclasses,Large LDL ratios,statin_bf,f.31.0.0 + f.21022.0.0 + as.factor(f.54.0.0) + PC1 + PC2,45569,-0.009727277,0.000272056,3.79e-276,f.31.0.0 + f.21022.0.0 + as.factor(f.54.0.0) + PC1 + PC2 + f.21001.0.0 + current_smk + log_alcohol_weekly_g,45087,-0.008673302,0.00026612,2.59e-230,f.31.0.0 + f.21022.0.0 + as.factor(f.54.0.0) + PC1 + PC2 + f.21001.0.0 + current_smk + log_alcohol_weekly_g + f.189.0.0 + waist_hip_ratio + as.factor(father_history) + as.factor(mother_history),40423,-0.008130697,0.00027416,3.15e-191,5.24e-275,3.43e-229,4.13e-190
948,X23620.0.0,Cholesterol to total lipids ratio in medium LDL,M-LDL-C %,mldlcpct,19,4.0,Lipoprotein subclasses,Medium LDL ratios,statin_bf,f.31.0.0 + f.21022.0.0 + as.factor(f.54.0.0) + PC1 + PC2,45569,-0.011440899,0.00025882,0.0,f.31.0.0 + f.21022.0.0 + as.factor(f.54.0.0) + PC1 + PC2 + f.21001.0.0 + current_smk + log_alcohol_weekly_g,45087,-0.010940043,0.000259081,0.0,f.31.0.0 + f.21022.0.0 + as.factor(f.54.0.0) + PC1 + PC2 + f.21001.0.0 + current_smk + log_alcohol_weekly_g + f.189.0.0 + waist_hip_ratio + as.factor(father_history) + as.factor(mother_history),40423,-0.010594598,0.000269816,0.0,0.0,0.0,0.0
949,X23625.0.0,Cholesterol to total lipids ratio in small LDL,S-LDL-C %,sldlcpct,19,4.0,Lipoprotein subclasses,Small LDL ratios,statin_bf,f.31.0.0 + f.21022.0.0 + as.factor(f.54.0.0) + PC1 + PC2,45569,-0.012106741,0.000307941,0.0,f.31.0.0 + f.21022.0.0 + as.factor(f.54.0.0) + PC1 + PC2 + f.21001.0.0 + current_smk + log_alcohol_weekly_g,45087,-0.011777321,0.000309468,6.024268297827e-312,f.31.0.0 + f.21022.0.0 + as.factor(f.54.0.0) + PC1 + PC2 + f.21001.0.0 + current_smk + log_alcohol_weekly_g + f.189.0.0 + waist_hip_ratio + as.factor(father_history) + as.factor(mother_history),40423,-0.011640831,0.000325973,5.22e-275,0.0,9.3752675384937e-311,7.92e-274
950,X23630.0.0,Cholesterol to total lipids ratio in very large HDL,XL-HDL-C %,xlhdlcpct,19,4.0,Lipoprotein subclasses,Very large HDL ratios,statin_bf,f.31.0.0 + f.21022.0.0 + as.factor(f.54.0.0) + PC1 + PC2,45569,0.002887197,0.000710392,4.83e-05,f.31.0.0 + f.21022.0.0 + as.factor(f.54.0.0) + PC1 + PC2 + f.21001.0.0 + current_smk + log_alcohol_weekly_g,45087,0.001884513,0.000712021,0.008130721,f.31.0.0 + f.21022.0.0 + as.factor(f.54.0.0) + PC1 + PC2 + f.21001.0.0 + current_smk + log_alcohol_weekly_g + f.189.0.0 + waist_hip_ratio + as.factor(father_history) + as.factor(mother_history),40423,0.001191697,0.000754967,0.114464198,7.12e-05,0.011516209,0.149850606
